"response_id","response","condition","scenario","response_number"
"R_3jTHlloF0CcCinm","call the police",1,6,3
"R_3jTHlloF0CcCinm","leave the doggie",1,6,4
"R_3jTHlloF0CcCinm","break the window",1,6,5
"R_3jTHlloF0CcCinm","tell someone as soon as possible",1,8,1
"R_3jTHlloF0CcCinm","call the taxi company",1,8,2
"R_3jTHlloF0CcCinm","go outside to see if the taxi came back",1,8,3
"R_3jTHlloF0CcCinm","cry",1,8,4
"R_3jTHlloF0CcCinm","apologize",1,8,5
"R_3yeGLkSRIO8FnVq","Keep a safe distance from the car and avoid getting too close.",1,4,1
"R_3yeGLkSRIO8FnVq","Try to safely pass the car if there’s a clear opportunity to do so.",1,4,2
"R_3yeGLkSRIO8FnVq","Call 911 to report the suspected intoxicated driver.",1,4,3
"R_3yeGLkSRIO8FnVq","Keep an eye on the car’s movements and provide the dispatcher with details, like location and license plate number.",1,4,4
"R_3yeGLkSRIO8FnVq","Stay calm and avoid confronting the driver directly, as it could escalate the situation.",1,4,5
"R_3yeGLkSRIO8FnVq","Ask around the parking lot or have the mall announce the owner’s car information over the PA system.",1,6,1
"R_3yeGLkSRIO8FnVq","They can intervene if the situation seems dangerous for the dog.",1,6,2
"R_3yeGLkSRIO8FnVq","Keep an eye on the dog until help arrives, ensuring it doesn’t get worse.",1,6,3
"R_3yeGLkSRIO8FnVq","Take a photo of the car and license plate",1,6,4
"R_3yeGLkSRIO8FnVq","Break the window",1,6,5
"R_3yeGLkSRIO8FnVq","Inform the security staff immediately and explain the situation before they find the knife.",1,7,1
"R_3yeGLkSRIO8FnVq","Offer to check the knife in with the airline if that’s allowed.",1,7,2
"R_3yeGLkSRIO8FnVq","If possible, return to a designated area outside security and dispose of or store the knife temporarily.",1,7,3
"R_3yeGLkSRIO8FnVq","Ask if there’s a way to safely mail the knife back home or to the food festival location.",1,7,4
"R_3yeGLkSRIO8FnVq","stay calm and polite, explaining that it was an honest mistake and that it’s important for his work.",1,7,5
"R_3Ffkd8rLgczTTnw","fix the car",2,2,1
"R_3Ffkd8rLgczTTnw","call a friend for a ride",2,2,2
"R_3Ffkd8rLgczTTnw","catch another flight",2,2,3
"R_3Ffkd8rLgczTTnw","get an uber",2,2,4
"R_3Ffkd8rLgczTTnw","ask a stranger for help",2,2,5
"R_3Ffkd8rLgczTTnw","stay behind at a distance ",2,4,1
"R_3Ffkd8rLgczTTnw","call the police",2,4,2
"R_3Ffkd8rLgczTTnw","go around",2,4,3
"R_3Ffkd8rLgczTTnw","take another route",2,4,4
"R_3Ffkd8rLgczTTnw","catch up and help person",2,4,5
"R_3Ffkd8rLgczTTnw","call the taxi",2,8,1
"R_3Ffkd8rLgczTTnw","buy another ring",2,8,2
"R_3Ffkd8rLgczTTnw","borrow one for the moment",2,8,3
"R_3Ffkd8rLgczTTnw","tell the groom",2,8,4
"R_3Ffkd8rLgczTTnw","try to find the taxi",2,8,5
"R_3PyR670oZA2M5st","find out if there is an agency that could help to cover the cost",2,1,1
"R_3PyR670oZA2M5st","see if there is a generic version",2,1,2
"R_3PyR670oZA2M5st","talk to her doctor",2,1,3
"R_3PyR670oZA2M5st","talk to their insurance provider",2,1,4
"R_3PyR670oZA2M5st","go online and see if there are any viable solutions",2,1,5
"R_3PyR670oZA2M5st","Call an uber",2,5,1
"R_3PyR670oZA2M5st","tell her 'no'",2,5,2
"R_3PyR670oZA2M5st","give her the number for a taxi",2,5,3
"R_3PyR670oZA2M5st","look up the bus route",2,5,4
"R_3PyR670oZA2M5st","give her the fare",2,5,5
"R_3PyR670oZA2M5st","call mall security",2,6,1
"R_3PyR670oZA2M5st","visit mall security",2,6,2
"R_3PyR670oZA2M5st","call 911",2,6,3
"R_3PyR670oZA2M5st","call the Animal Control Center",2,6,4
"R_3PyR670oZA2M5st","Leave a message on the car window",2,6,5
"R_1FnUUW3HgevYzZd","He could start a go fund me campaign. ",1,1,1
"R_1FnUUW3HgevYzZd","He could see if their is a way to get a discount from the drug company.",1,1,2
"R_1FnUUW3HgevYzZd","He could rob a store or a bank.",1,1,3
"R_1FnUUW3HgevYzZd","He could borrow money from a loved one.  ",1,1,4
"R_1FnUUW3HgevYzZd","He could steal money from a loved one. ",1,1,5
"R_1FnUUW3HgevYzZd","She could yell at Ted and leave him there.",1,3,1
"R_1FnUUW3HgevYzZd","She could be understanding and go with Ted to retrieve the tickets.",1,3,2
"R_1FnUUW3HgevYzZd","She could suggest Ted call a friend/family member with a key to his house to bring the tickets to them.",1,3,3
"R_1FnUUW3HgevYzZd","She could get upset and demand Ted go get the tickets.",1,3,4
"R_1FnUUW3HgevYzZd","She could buy more tickets at the gate. ",1,3,5
"R_1FnUUW3HgevYzZd","He could return to the counter and try to put the knife in his checked luggage.",1,7,1
"R_1FnUUW3HgevYzZd","He could rent a locker at the airport and store it there.",1,7,2
"R_1FnUUW3HgevYzZd","He could call a friend to meet him at the airport to take the knife.",1,7,3
"R_1FnUUW3HgevYzZd","He could cancel his trip and return home.",1,7,4
"R_1FnUUW3HgevYzZd","He could see it as a loss and just toss it. ",1,7,5
"R_6eVJD9NA6X9ZM1U","Take out a loan.",2,1,1
"R_6eVJD9NA6X9ZM1U","Start a gofund me.",2,1,2
"R_6eVJD9NA6X9ZM1U","Ask friends and family for help.",2,1,3
"R_6eVJD9NA6X9ZM1U","Look into other insurances.",2,1,4
"R_6eVJD9NA6X9ZM1U","Gamble to try and win money to pay for it.",2,1,5
"R_6eVJD9NA6X9ZM1U","Don't take her",2,5,1
"R_6eVJD9NA6X9ZM1U","Take her",2,5,2
"R_6eVJD9NA6X9ZM1U","Yell at her and tell her to go away",2,5,3
"R_6eVJD9NA6X9ZM1U","Cry and say gas prices are too high. Sorry",2,5,4
"R_6eVJD9NA6X9ZM1U","Ignore her completely",2,5,5
"R_6eVJD9NA6X9ZM1U","Do nothing.",2,6,1
"R_6eVJD9NA6X9ZM1U","Break the window and get the dog out",2,6,2
"R_6eVJD9NA6X9ZM1U","Call 911",2,6,3
"R_6eVJD9NA6X9ZM1U","Report the car to mall security",2,6,4
"R_6eVJD9NA6X9ZM1U","Wait until the owner comes back and yell at them.",2,6,5
"R_6IAeyh3yCz7vUGM","Josh can walk to a bus stop and take a bus",1,2,1
"R_6IAeyh3yCz7vUGM","Josh can call his wife",1,2,2
"R_6IAeyh3yCz7vUGM","josh can start walking and hope to get a ride",1,2,3
"R_6IAeyh3yCz7vUGM","josh can call a wrecker ",1,2,4
"R_6IAeyh3yCz7vUGM","Josh should call a taxi",1,2,5
"R_6IAeyh3yCz7vUGM","eamon could call the police",1,4,1
"R_6IAeyh3yCz7vUGM","eamon could follow the driver",1,4,2
"R_6IAeyh3yCz7vUGM","Eamon could ignore the driver",1,4,3
"R_6IAeyh3yCz7vUGM","eamon could pass him up and t ry to stop him",1,4,4
"R_6IAeyh3yCz7vUGM","eamon could blink his lights to make the driver aware",1,4,5
"R_6IAeyh3yCz7vUGM","Jeff should call a co worker to work for him",1,9,1
"R_6IAeyh3yCz7vUGM","Jeff should close the store and go to court",1,9,2
"R_6IAeyh3yCz7vUGM","jeff could call court to explain",1,9,3
"R_6IAeyh3yCz7vUGM","jeff could ask court to reschedule",1,9,4
"R_6IAeyh3yCz7vUGM","Jeff could quit his job",1,9,5
"R_6LIRgvTCPrQONe8","Purchase a new ticket for Ted at the venue",2,3,1
"R_6LIRgvTCPrQONe8","Sneak Ted into the concert all the same",2,3,2
"R_6LIRgvTCPrQONe8","Try to explain to whoever is screening attendees, hopefully showing them an online copy of the ticket or purchase receipt.",2,3,3
"R_6LIRgvTCPrQONe8","Forgo the concert completely and go do something else together",2,3,4
"R_6LIRgvTCPrQONe8","Go in without Ted. Sucks, but what can she do?",2,3,5
"R_6LIRgvTCPrQONe8","Step out of the line and dispose of the knife",2,7,1
"R_6LIRgvTCPrQONe8","Step out of the line and find somewhere to save it so he picks it up when he comes back.",2,7,2
"R_6LIRgvTCPrQONe8","Move forward and hope he doesn't get caught",2,7,3
"R_6LIRgvTCPrQONe8","Step out of the line and explain his predicament to a security officer",2,7,4
"R_6LIRgvTCPrQONe8","Cancel his flight so he can go drop off his ""expensive"" knife at home",2,7,5
"R_6LIRgvTCPrQONe8","Lock the shop",2,9,1
"R_6LIRgvTCPrQONe8","Forgo his court appointment",2,9,2
"R_6LIRgvTCPrQONe8","Wait until his boss arrives and then try to make the appointment",2,9,3
"R_6LIRgvTCPrQONe8","Call a trusted person or colleague else to come cover for him",2,9,4
"R_6LIRgvTCPrQONe8","Set fire to the shop. I am running out of options here.",2,9,5
"R_71d2fLSYJMHxME9"," Maintain a safe distance",1,4,1
"R_71d2fLSYJMHxME9","Pull over and wait for assistance",1,4,2
"R_71d2fLSYJMHxME9"," Follow at a safe distance",1,4,3
"R_71d2fLSYJMHxME9","Avoid engaging with the driver",1,4,4
"R_71d2fLSYJMHxME9"," Call the authorities",1,4,5
"R_71d2fLSYJMHxME9","call for help",1,6,1
"R_71d2fLSYJMHxME9","stay with the dog",1,6,2
"R_71d2fLSYJMHxME9","provide water",1,6,3
"R_71d2fLSYJMHxME9","locate the owner",1,6,4
"R_71d2fLSYJMHxME9","block the direct sunligth",1,6,5
"R_71d2fLSYJMHxME9"," Prioritize his court appointment",1,9,1
"R_71d2fLSYJMHxME9","Document everything",1,9,2
"R_71d2fLSYJMHxME9","Call the police or authorities",1,9,3
"R_71d2fLSYJMHxME9","Leave a note and lock up",1,9,4
"R_71d2fLSYJMHxME9","Call a colleague or backup contact",1,9,5
"R_5zFrEqcd0vP8HCx","call an uber",1,2,1
"R_5zFrEqcd0vP8HCx","reschedule his flight",1,2,2
"R_5zFrEqcd0vP8HCx","call a friend for a ride",1,2,3
"R_5zFrEqcd0vP8HCx","miss the flight and cancel the trip",1,2,4
"R_5zFrEqcd0vP8HCx","try to hitch a ride",1,2,5
"R_5zFrEqcd0vP8HCx","Tell Ted to run back to his house",1,3,1
"R_5zFrEqcd0vP8HCx","Offer to go back with Ted so he won't be alone",1,3,2
"R_5zFrEqcd0vP8HCx","Check the box office to see if they have any more tickets",1,3,3
"R_5zFrEqcd0vP8HCx","Try to distract the ushers so Ted can sneak in",1,3,4
"R_5zFrEqcd0vP8HCx","Convince e veryone to scalp their tickets and take the money and go out that night",1,3,5
"R_5zFrEqcd0vP8HCx","try to sneak the knife past security",1,7,1
"R_5zFrEqcd0vP8HCx","cancel his flight and apologize to his friends",1,7,2
"R_5zFrEqcd0vP8HCx","step out of line and try to find some place to mail the knife back to his house",1,7,3
"R_5zFrEqcd0vP8HCx","turn the knife over to security and lose it forever",1,7,4
"R_5zFrEqcd0vP8HCx","reschedule his flight and deal with the knife and fly in later",1,7,5
"R_1Hozj5hB2tr9ELj","ask a family member for money",1,1,1
"R_1Hozj5hB2tr9ELj","ask a friend for money",1,1,2
"R_1Hozj5hB2tr9ELj","ask the pharmacy for discounts",1,1,3
"R_1Hozj5hB2tr9ELj","start a go fund me",1,1,4
"R_1Hozj5hB2tr9ELj","not buy it",1,1,5
"R_1Hozj5hB2tr9ELj","say yes and give her a ride",1,5,1
"R_1Hozj5hB2tr9ELj","say no because it is too far and she is a stranger",1,5,2
"R_1Hozj5hB2tr9ELj","offer her money for a cab",1,5,3
"R_1Hozj5hB2tr9ELj","give her a ride to his destination only",1,5,4
"R_1Hozj5hB2tr9ELj","ask why she needs the ride",1,5,5
"R_1Hozj5hB2tr9ELj","tell his sister that he lost the ring",1,8,1
"R_1Hozj5hB2tr9ELj","pretend he has it and then not have it at the last minute when asked",1,8,2
"R_1Hozj5hB2tr9ELj","deny he ever had it",1,8,3
"R_1Hozj5hB2tr9ELj","leave and call the taxi company lost and found",1,8,4
"R_1Hozj5hB2tr9ELj","tell his sister he was robbed for the ring",1,8,5
"R_3BXe3MkPaYAHQyu","Get it towed and call a rideshare.",2,2,1
"R_3BXe3MkPaYAHQyu","Leave it and just go.",2,2,2
"R_3BXe3MkPaYAHQyu","Call a buddy to come deal with the tow.",2,2,3
"R_3BXe3MkPaYAHQyu","Push it to the side of the road.",2,2,4
"R_3BXe3MkPaYAHQyu","Involve the police and hope they help.",2,2,5
"R_3BXe3MkPaYAHQyu","Sell her ticket and she and Ted do something else.",2,3,1
"R_3BXe3MkPaYAHQyu","Go with Ted and miss some of the concert herself.",2,3,2
"R_3BXe3MkPaYAHQyu","Go to the concert and see Ted inside later.",2,3,3
"R_3BXe3MkPaYAHQyu","Wait for Ted outside for him to return.",2,3,4
"R_3BXe3MkPaYAHQyu","Buy another ticket assuming it's general admission.",2,3,5
"R_3BXe3MkPaYAHQyu","Lock up the shop and go to court.",2,9,1
"R_3BXe3MkPaYAHQyu","Wat a little longer for the owner.",2,9,2
"R_3BXe3MkPaYAHQyu","Skip the court appointment.",2,9,3
"R_3BXe3MkPaYAHQyu","Call the court and explain.",2,9,4
"R_3BXe3MkPaYAHQyu","Reschedule the appointment.",2,9,5
"R_3pX5TXj5EJ2NFWo","Call 911 or the police and report the driver",1,4,1
"R_3pX5TXj5EJ2NFWo","Continue following the driver in case they crash",1,4,2
"R_3pX5TXj5EJ2NFWo","Do nothing and continue on your way",1,4,3
"R_3pX5TXj5EJ2NFWo","Pull in front of the driver and slow down in hopes they stop",1,4,4
"R_3pX5TXj5EJ2NFWo","Flag down a police officer if nearby to ask for help",1,4,5
"R_3pX5TXj5EJ2NFWo","Politely say no",1,5,1
"R_3pX5TXj5EJ2NFWo","Suggest she call for a taxi or Uber",1,5,2
"R_3pX5TXj5EJ2NFWo","Give her a ride to where you are going",1,5,3
"R_3pX5TXj5EJ2NFWo","Give her a ride all the way to where she wants to go",1,5,4
"R_3pX5TXj5EJ2NFWo","Ignore her",1,5,5
"R_3pX5TXj5EJ2NFWo","Ask someone to call the taxi company to find the ring",1,8,1
"R_3pX5TXj5EJ2NFWo","Do nothing and hope it works out",1,8,2
"R_3pX5TXj5EJ2NFWo","Stop the wedding and explain your mistake",1,8,3
"R_3pX5TXj5EJ2NFWo","Leave and go find the taxi",1,8,4
"R_3pX5TXj5EJ2NFWo","Leave and never come back",1,8,5
"R_6SdvCWDMX9RPjsB","Contact the Doctor or Pharmacist for Alternatives",2,1,1
"R_6SdvCWDMX9RPjsB","Explore Patient Assistance Programs",2,1,2
"R_6SdvCWDMX9RPjsB","Negotiate with the Pharmacy",2,1,3
"R_6SdvCWDMX9RPjsB","Crowdfunding or Community Support",2,1,4
"R_6SdvCWDMX9RPjsB","Look Into Non-Profit Organizations or Charities",2,1,5
"R_6SdvCWDMX9RPjsB","Check for Ticket Reprints",2,3,1
"R_6SdvCWDMX9RPjsB","See If Extra Tickets Are Available",2,3,2
"R_6SdvCWDMX9RPjsB","Look for a Last-Minute Ticket Swap or Sale",2,3,3
"R_6SdvCWDMX9RPjsB","See if Ted Can Meet Darya Inside Later",2,3,4
"R_6SdvCWDMX9RPjsB","Offer to Help Ted Get Back to His House",2,3,5
"R_6SdvCWDMX9RPjsB","Maintain a Safe Distance",2,4,1
"R_6SdvCWDMX9RPjsB","Stay Alert",2,4,2
"R_6SdvCWDMX9RPjsB","Avoid Passing Unnecessarily",2,4,3
"R_6SdvCWDMX9RPjsB","Call 911",2,4,4
"R_6SdvCWDMX9RPjsB","Pull Over and Wait for Law Enforcement",2,4,5
"R_5XpUEq4GIuQvetv","cancels his trip because he cant leave his car right in the middle of the road",1,2,1
"R_5XpUEq4GIuQvetv","calls the towing van to come get the car out of the way and pay them to tow the car to his car technician",1,2,2
"R_5XpUEq4GIuQvetv","calls his car repair technician to come get the car and deliver it to his house when the repair is over",1,2,3
"R_5XpUEq4GIuQvetv","calls his friends or family to come help with how to get the car out of way till a car technician shows up",1,2,4
"R_5XpUEq4GIuQvetv","gets a uber ride and abandon his car there",1,2,5
"R_5XpUEq4GIuQvetv","beg them for him to take it along because of the food festival",1,7,1
"R_5XpUEq4GIuQvetv","tell the to keep it save in a locker till he gets back",1,7,2
"R_5XpUEq4GIuQvetv","Go back home to keep it safe",1,7,3
"R_5XpUEq4GIuQvetv","call one of his friend or family member to come get it",1,7,4
"R_5XpUEq4GIuQvetv","get a dispatch rider to come get it and deliver it to his house",1,7,5
"R_5XpUEq4GIuQvetv","stay back till the boss comes",1,9,1
"R_5XpUEq4GIuQvetv","locks the store and keep the key in a safe place for him to come get it",1,9,2
"R_5XpUEq4GIuQvetv","Goes to check the boss at home ",1,9,3
"R_5XpUEq4GIuQvetv","calls any friend or family that might know his whereabout",1,9,4
"R_5XpUEq4GIuQvetv","leave he convenience store and go to his appointment carelessly",1,9,5
"R_7TWTP8RLp9qJ8CZ","Seek Financial Assistance Programs",2,1,1
"R_7TWTP8RLp9qJ8CZ","Crowdfunding",2,1,2
"R_7TWTP8RLp9qJ8CZ","Negotiate with the Doctor or Pharmacy",2,1,3
"R_7TWTP8RLp9qJ8CZ","Borrow Money",2,1,4
"R_7TWTP8RLp9qJ8CZ","Explore Community or Government Aid",2,1,5
"R_7h4LcjPDpIK7LRo","offer to go with him",1,3,1
"R_7h4LcjPDpIK7LRo","buy another ticket",1,3,2
"R_7h4LcjPDpIK7LRo","say if you hurry you can make it",1,3,3
"R_7h4LcjPDpIK7LRo","see if there is anything the venue can do",1,3,4
"R_7h4LcjPDpIK7LRo","skip the concert",1,3,5
"R_7h4LcjPDpIK7LRo","call the taxi company",1,8,1
"R_7h4LcjPDpIK7LRo","alert the wedding planner",1,8,2
"R_7h4LcjPDpIK7LRo","dont panic",1,8,3
"R_7h4LcjPDpIK7LRo","try and remember what the driver looked like",1,8,4
"R_7h4LcjPDpIK7LRo","wait to tell my sister",1,8,5
"R_1KwX4aJlFHBndGV","Say No ",1,5,1
"R_1KwX4aJlFHBndGV","Say Yes",1,5,2
"R_1KwX4aJlFHBndGV","Offer to Call her a cab",1,5,3
"R_1KwX4aJlFHBndGV","point her to the bus stop",1,5,4
"R_1KwX4aJlFHBndGV","ignore her",1,5,5
"R_5UEstXgXyKAUHFT","They can open a gofundme for her",2,1,1
"R_5UEstXgXyKAUHFT","Heinz can ask the hospital if they can get a less expensive drug that can perform same results",2,1,2
"R_5UEstXgXyKAUHFT","Heinz can ask friends for help",2,1,3
"R_5UEstXgXyKAUHFT","Heinz can sell some stuff he has to raise the money",2,1,4
"R_5UEstXgXyKAUHFT","Heinz can consult the insurance company to revise the policy",2,1,5
"R_5UEstXgXyKAUHFT","Buy a new ticket",2,3,1
"R_5UEstXgXyKAUHFT","Find someone at home to meet him somewhere with the ticket",2,3,2
"R_5UEstXgXyKAUHFT","Find someone at home to find a dispatch to deliver it",2,3,3
"R_5UEstXgXyKAUHFT","Find someone at home to take a picture of the ticket",2,3,4
"R_5UEstXgXyKAUHFT","Go home and bring the ticket",2,3,5
"R_5UEstXgXyKAUHFT","Close up the shop and go",2,9,1
"R_5UEstXgXyKAUHFT","Close the store and go to the boss' house",2,9,2
"R_5UEstXgXyKAUHFT","Send a note to the court that he will be late",2,9,3
"R_5UEstXgXyKAUHFT","stay at the store till his boss comes",2,9,4
"R_5UEstXgXyKAUHFT","Refuse to sell to anyone",2,9,5
"R_1iBZgffUBpQdqlZ","call a friend to pick him up and handle getting his car towed",2,2,1
"R_1iBZgffUBpQdqlZ","cancel the trip",2,2,2
"R_1iBZgffUBpQdqlZ","call airline to see if he can catch a later flight",2,2,3
"R_1iBZgffUBpQdqlZ","try and wait for tow truck",2,2,4
"R_1iBZgffUBpQdqlZ","leave his car and call an uber",2,2,5
"R_1iBZgffUBpQdqlZ","say no",2,5,1
"R_1iBZgffUBpQdqlZ","offer her an uber",2,5,2
"R_1iBZgffUBpQdqlZ","allow her to use his phone to call someone else",2,5,3
"R_1iBZgffUBpQdqlZ","give her a ride",2,5,4
"R_1iBZgffUBpQdqlZ","show her where public transportation is",2,5,5
"R_1iBZgffUBpQdqlZ","walk away",2,6,1
"R_1iBZgffUBpQdqlZ","call the police",2,6,2
"R_1iBZgffUBpQdqlZ","see if the doors are unlocked",2,6,3
"R_1iBZgffUBpQdqlZ","contact mall management",2,6,4
"R_1iBZgffUBpQdqlZ","break a window",2,6,5
"R_1dMHTTPBS7ebelo","Order an Uber or Lyft",1,2,1
"R_1dMHTTPBS7ebelo","Call a nearby friend or family member",1,2,2
"R_1dMHTTPBS7ebelo","Call roadside assistance",1,2,3
"R_1dMHTTPBS7ebelo","Hitchhike",1,2,4
"R_1dMHTTPBS7ebelo","Call emergency services",1,2,5
"R_1dMHTTPBS7ebelo","Call the police",1,6,1
"R_1dMHTTPBS7ebelo","Wait by the car for the owner",1,6,2
"R_1dMHTTPBS7ebelo","Call the mall office",1,6,3
"R_1dMHTTPBS7ebelo","Break the car windows, if allowed by law",1,6,4
"R_1dMHTTPBS7ebelo","Record the dog and car for video evidence",1,6,5
"R_1dMHTTPBS7ebelo","Call a coworker",1,9,1
"R_1dMHTTPBS7ebelo","Call his boss' boss",1,9,2
"R_1dMHTTPBS7ebelo","Call the person in charge at the court",1,9,3
"R_1dMHTTPBS7ebelo","Close shop and go to court",1,9,4
"R_1dMHTTPBS7ebelo","Miss court",1,9,5
"R_1K8yzhA7DBacMiY","Call the taxi company",2,8,1
"R_1K8yzhA7DBacMiY","Explain to the groom what happened",2,8,2
"R_1K8yzhA7DBacMiY","Yell and be angry",2,8,3
"R_1K8yzhA7DBacMiY","Run away ",2,8,4
"R_1K8yzhA7DBacMiY","Use a temporary ring for the ceremony",2,8,5
"R_7RgtKNwB4sFbjoS","Call the taxi company.",2,8,1
"R_7RgtKNwB4sFbjoS","Ask one of the guests for a temp ring replacement.",2,8,2
"R_7RgtKNwB4sFbjoS","Pause the wedding until they can buy a new ring.",2,8,3
"R_7RgtKNwB4sFbjoS","Use a piece of string as a ring substitution.",2,8,4
"R_7RgtKNwB4sFbjoS","Ask the bride to get married without the ring.",2,8,5
"R_3iETHngP2xWuNGh","Break the window",1,6,1
"R_3iETHngP2xWuNGh","Call the police",1,6,2
"R_3iETHngP2xWuNGh","Try to find owner ",1,6,3
"R_3iETHngP2xWuNGh","call fire company",1,6,4
"R_3iETHngP2xWuNGh","Call animal control ",1,6,5
"R_3iETHngP2xWuNGh","Throw away the knife",1,7,1
"R_3iETHngP2xWuNGh","Give to security",1,7,2
"R_3iETHngP2xWuNGh","try to hide in bag",1,7,3
"R_3iETHngP2xWuNGh","Put in someone elses bag",1,7,4
"R_3iETHngP2xWuNGh","Try to move in another bag",1,7,5
"R_3NEbUVhjZ9VuIPM","follow him",1,4,1
"R_3NEbUVhjZ9VuIPM","call police",1,4,2
"R_3NEbUVhjZ9VuIPM","make him pull over",1,4,3
"R_3NEbUVhjZ9VuIPM","get tag number",1,4,4
"R_3NEbUVhjZ9VuIPM","just go around him",1,4,5
"R_3NEbUVhjZ9VuIPM","call the cops",1,6,1
"R_3NEbUVhjZ9VuIPM","break the window",1,6,2
"R_3NEbUVhjZ9VuIPM","call security",1,6,3
"R_3NEbUVhjZ9VuIPM","wait until they return",1,6,4
"R_3NEbUVhjZ9VuIPM","go to the stores and have them ask",1,6,5
"R_7RWZAFS8RAkbZRv","Josh could call a friend.",1,2,1
"R_7RWZAFS8RAkbZRv","Josh could cancel his flight. ",1,2,2
"R_7RWZAFS8RAkbZRv","Josh could call an uber to the airport.",1,2,3
